unique_id,ds,y,Open,High,Low,Close,Volume,SMA_7,SMA_30,RSI_14,MACD,BB_Width,Volume_Zscore,Pct_Change,log_return,log_return_lag1,log_return_lag2,rolling_vol_5,rolling_vol_20,trend_up,strong_momentum,range_20,pos_in_range,abs_return,intraday_range,ATR_14,SP500_Close,SP500_log_return,SP500_SMA_30,SP500_RSI_14,DXY_Close,DXY_Log_Return,VIX_Close,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA7,GPRD_MA30,direction_change,CPI,Unemployment_Rate,Fed_Funds_Rate,IPI,M2,M1,Consumer_Sentiment,1Y_Treasury_Rate,Housing_Starts,House_Price_Index,GDP_Quarterly,Net_Exports_GS,Balance_Trade
silver,2020-12-09,0.10099983,24.65500069,24.65500069,23.78000069,23.93000031,53.0,24.24328559,24.06666673,45.58073929,-0.03875162562,2.661022005,-0.2981119275,-3.054609097,-0.03102234639,-0.002306493724,0.02198519934,0.3051086133,0.3441596885,0,0,2.84500122,0.6766257731,0.75399971,0.875,0.640714235,3672.82,-0.007980983561,3553.176,68.99895083,91.09,0.001318246923,22.27,62.74,8.34,104.34,59.37,67.49,-1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-10,0.00099945,23.94499969,24.30999947,23.94499969,24.03100014,23.0,24.24299976,24.09023342,49.9814465,-0.03844253709,2.652888326,-0.3004637689,0.4220636385,0.004211754482,-0.03102234639,-0.002306493724,0.3064634652,0.3436236486,0,0,2.84500122,0.7121265769,0.10099983,0.36499978,0.6392856314,3668.1,-0.001285942539,3566.411667,66.14491668,90.82,-0.002968503087,22.52,95.42,27.18,143.58,63.31,68.72,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-11,-0.04699898,23.98500061,24.04999924,23.95499992,24.03199959,48.0,24.24399975,24.11333339,46.8885396,-0.03768255392,2.640690338,-0.2987655876,0.00415900293,4.16e-05,0.004211754482,-0.03102234639,0.3031512566,0.3435439421,0,0,2.84500122,0.7124778773,0.00099945,0.09499932,0.6235713957,3663.46,-0.001265760798,3578.19,71.41009056,90.98,0.001760176472,23.31,42.85,42.72,35.63,63.91,66.88,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-14,0.59599876,24.15999985,24.15999985,23.98500061,23.98500061,25.0,24.22942843,24.12560005,54.10134039,-0.04040690107,2.543785605,-0.3006153817,-0.1955683289,-0.001957598135,4.16e-05,0.004211754482,0.2240314484,0.3356025723,0,0,2.84500122,0.695958032,0.04699898,0.17499924,0.5843571257,3647.49,-0.004368796231,3590.774333,64.36616245,90.71,-0.002972097515,24.72,29.8,19.8,33.04,55.55,65.32,-1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-15,0.40400124,24.07500076,24.58099937,24.07500076,24.58099937,42.0,24.28342847,24.14476668,63.81564661,0.005463177039,2.494349882,-0.2994994627,2.484881154,0.02454510078,-0.001957598135,4.16e-05,0.3157913814,0.3481767981,1,0,2.84500122,0.9054478402,0.59599876,0.50599861,0.6032141279,3694.62,0.01283844763,3603.587,62.72840621,90.47,-0.002649300589,22.89,89.53,46.98,125.38,57.06,66.08,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-16,1.11499977,25.14999962,25.5,24.81999969,24.98500061,151.0,24.31828581,24.16743336,66.27372614,0.07356703314,2.592189274,-0.2918421334,1.643550915,0.01630190805,0.02454510078,-0.001957598135,0.1805664254,0.3523780557,1,1,3.49500084,0.852646848,0.40400124,0.68000031,0.6642855243,3701.17,0.001771278447,3614.654,65.32264976,90.45,-0.0002210921963,22.5,52.51,8.72,80.05,55.6,65.48,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-17,-0.15100098,25.45000076,26.18000031,25.45000076,26.10000038,201.0,24.52057157,24.24196669,83.35529936,0.215032235,3.198410871,-0.2887200112,4.462676577,0.04365965968,0.01630190805,0.02454510078,0.2984629727,0.3818326426,1,1,4.17500115,0.9808383454,1.11499977,0.72999955,0.6653570457,3722.48,0.005741126948,3623.955333,67.10028863,89.82,-0.006989544182,21.93,93.12,70.73,125.37,55.27,67.06,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-18,0.32900048,26.12000084,26.12000084,25.9489994,25.9489994,105.0,24.80900001,24.26790002,81.33601923,0.3113706229,3.61752476,-0.2964463855,-0.5785478077,-0.005802278786,0.04365965968,0.01630190805,0.3208324723,0.37631874,1,0,4.17500115,0.944670456,0.15100098,0.17100144,0.6250713907,3709.41,-0.003517278505,3630.587333,68.11091854,90.02,0.002224200205,21.57,79.99,0,133.03,60.58,66.06,-1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-21,-0.84399986,26.00499916,26.98999977,25.40999985,26.27799988,153.0,25.12999998,24.28896669,76.23275627,0.4095460861,4.08633636,-0.2934354283,1.267873473,0.01259903255,-0.005802278786,0.04365965968,0.2861288271,0.3761848374,1,0,4.98500061,0.8571715541,0.32900048,1.57999992,0.6264286057,3694.92,-0.003913931037,3636.77,57.51585575,90.04,0.0002221481737,25.16,91.12,64.12,106.97,68.76,65.25,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-22,0.38999938,26.47500038,26.67000008,25.27499962,25.43400002,93.0,25.33028575,24.34726671,63.7732257,0.4144693681,4.172559965,-0.2983758405,-3.211811644,-0.03264522027,0.01259903255,-0.005802278786,0.4488087106,0.3792212116,0,0,4.98500061,0.6878636791,0.84399986,1.39500046,0.6735714521,3687.26,-0.002075268484,3641.328667,54.2029386,90.65,0.006751921162,24.23,62.68,48.07,72.17,64.92,65.71,-1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-23,-0.01299858,25.55500031,25.8239994,25.55500031,25.8239994,68.0,25.59299987,24.39320005,65.95627849,0.4447144043,4.250551618,-0.3005498993,1.533378075,0.01521740647,-0.03264522027,0.01259903255,0.4474295679,0.3752005242,0,0,4.98500061,0.7660982493,0.38999938,0.26899909,0.6774999086,3690.01,0.0007455332738,3646.144667,55.35230041,90.41,-0.002651056452,23.31,68.6,39.08,97.79,67.22,66.78,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-24,0.64899826,25.81100082,25.81100082,25.81100082,25.81100082,66.0,25.76871436,24.44520009,65.05620613,0.4623057636,4.277158687,-0.2647598981,-0.05033527069,-0.0005034794314,0.01521740647,-0.03264522027,0.3038154192,0.3756546463,0,0,4.98500061,0.763490711,0.01299858,0.0,0.6487854557,3703.06,0.003530336803,3650.491333,50.99384522,90.32,-0.0009959609079,21.53,55.0,42.18,56.29,61.77,65.13,-1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-28,-0.32199859,26.79999924,26.81999969,26.45499992,26.45999908,140.0,25.97942843,24.51753337,65.76776372,0.5225916668,4.135445873,-0.2575298517,2.51442501,0.0248333345,-0.0005034794314,0.01521740647,0.354690036,0.350369476,1,0,4.98500061,0.8936809177,0.64899826,0.36499977,0.6397853586,3735.36,0.008684694603,3657.103,59.71525788,90.34,0.001329198246,21.7,41.41,16.51,55.09,50.86,62.33,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-29,0.35000038,26.25,26.25,26.13800049,26.13800049,191.0,25.98485701,24.56350002,62.71870215,0.5381822542,3.718536112,0.1721239654,-1.21692593,-0.012243911,0.0248333345,-0.0005034794314,0.3601129662,0.3564651119,1,0,4.34000015,0.8036868086,0.32199859,0.11199951,0.6531423843,3727.04,-0.00222984655,3661.832667,55.5987172,89.99,-0.003881777181,23.08,69.01,22.93,105.21,51.77,61.26,-1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-30,-0.15600014,26.31999969,26.52499962,26.26000023,26.48800087,77.0,26.06185722,24.62023341,74.07759026,0.5721842291,3.846204095,-0.5181276416,1.339048028,0.01330162017,-0.012243911,0.0248333345,0.2308105377,0.2876219155,1,0,3.35000038,0.8501495991,0.35000038,0.26499939,0.6162137986,3732.04,0.001340648109,3665.337,65.03350934,89.68,-0.003450774282,22.77,59.15,53.61,89.43,50.42,61.67,1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2020-12-31,0.95199967,26.53000069,26.54000092,26.33200073,26.33200073,36.0,26.06957163,24.67680009,71.4365828,0.5798588793,3.862597809,-0.8303053549,-0.588946447,-0.005906875761,0.01330162017,-0.012243911,0.2384859109,0.289630983,1,0,3.27499962,0.7990842393,0.15600014,0.20800019,0.6039281579,3756.07,0.006418196979,3670.221667,70.33800342,89.93,0.002783811163,22.75,80.79,46.03,95.98,54.1,60.04,-1,262.045,6.7,0.09,98.2039,19133.2,17827.9,80.7,0.1,1614,471.51,20771.691,-758.308,-61928
silver,2021-01-04,0.28699875,27.2840004,27.2840004,27.2840004,27.2840004,52.0,26.3338574,24.77183342,75.73601889,0.6552066972,4.133254933,-0.6197627485,3.615371577,0.03551550712,-0.005906875761,0.01330162017,0.3198369237,0.3095196607,1,0,3.56900025,1.0,0.95199967,0.0,0.6651424686,3700.65,-0.01486471812,3674.650333,56.96311552,89.87,-0.0006674082561,26.97,99.33,108.92,107.37,61.72,59.24,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-05,-0.59799958,27.57099915,27.57099915,27.57099915,27.57099915,4.0,26.58342879,24.88976669,77.34066302,0.729667632,4.424441871,-1.33226401,1.051893952,0.0104640004,0.03551550712,-0.005906875761,0.2963736181,0.3098253897,1,1,3.855999,1.0,0.28699875,0.0,0.6731424336,3726.86,0.007057576171,3679.483333,64.3117314,89.44,-0.004796172263,25.34,121.85,71.99,150.11,69.27,61.17,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-06,0.22700119,27.42499924,27.42499924,26.97299957,26.97299957,50.0,26.74942861,24.97726669,68.2317209,0.7319870004,4.537402875,-0.5721601768,-2.168944175,-0.02192811513,0.0104640004,0.03551550712,0.3428435403,0.3197937668,1,0,3.79099846,0.8422580261,0.59799958,0.45199967,0.6732853493,3748.14,0.005693660866,3685.836667,60.64269806,89.53,0.001005755239,25.07,106.57,35.41,169.85,76.04,62.89,-1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-07,-2.61800003,27.20000076,27.20000076,27.20000076,27.20000076,3.0,26.85514314,25.0964667,67.35078861,0.7435707942,4.646114004,-1.282081789,0.8415867483,0.008380651514,-0.02192811513,0.0104640004,0.338251678,0.3191065256,1,0,3.79099846,0.9021370243,0.22700119,0.0,0.6238568179,3803.79,0.01473822118,3693.376667,67.07260265,89.83,0.003345230595,22.37,54.24,24.95,76.32,72.25,62.06,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-08,0.65699959,24.58200073,25.32500076,24.58200073,24.58200073,3.0,26.63285746,25.13946673,40.3753459,0.5353293677,4.461693952,-1.196183003,-9.624999841,-0.1012025038,0.008380651514,-0.02192811513,0.8406745657,0.4802849592,0,0,3.62599946,0.1756759887,2.61800003,0.74300003,0.7254996986,3824.68,0.005476865536,3699.685667,67.02652272,90.1,0.003001169373,21.56,77.74,51.67,86.19,74.03,62.56,-1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-11,0.14500046,25.52000046,25.52000046,24.72500038,25.23900032,11.0,26.45442881,25.20223338,45.76978344,0.418486857,4.179854227,-1.04601393,2.672685585,0.02637593243,-0.1012025038,0.008380651514,0.8088297278,0.488415198,0,0,3.61599923,0.3550886818,0.65699959,0.79500008,0.7802852907,3799.61,-0.006576373762,3705.351,64.44957068,90.47,0.004098139423,24.08,84.14,35.32,110.47,85.71,64.24,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-12,0.13599968,25.13999939,25.38500023,25.10499954,25.38400078,90.0,26.31900024,25.29660009,44.55409537,0.3337414866,3.84263098,0.1933425306,0.5745095216,0.005728655093,0.02637593243,-0.1012025038,0.7998720091,0.4884600837,0,0,3.58599854,0.3901284829,0.14500046,0.28000069,0.6874282029,3801.19,0.000415745717,3710.779,67.75843053,90.09,-0.004209133374,23.33,169.88,169.35,181.62,92.57,68.97,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-13,0.22599983,25.54500008,25.54500008,25.5,25.52000046,211.0,26.06700025,25.39613342,50.5733367,0.2743911968,3.409210436,1.84095701,0.535769287,0.005343391493,0.005728655093,0.02637593243,0.8116201373,0.4882169229,0,0,3.49599839,0.413329624,0.13599968,0.04500008,0.5992852629,3809.84,0.002273017903,3717.052667,70.41638907,90.36,0.002992520936,22.21,66.5,74.58,55.3,86.84,70.19,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-14,-0.92099953,25.74600029,25.74600029,25.74600029,25.74600029,66.0,25.80628613,25.4532334,49.46838082,0.2427931932,3.148208758,-0.3389723015,0.8855792552,0.00881681,0.005343391493,0.005728655093,0.8122844495,0.482209766,1,0,2.98899842,0.389427961,0.22599983,0.0,0.5875710093,3795.54,-0.003760500291,3721.489,66.92542101,90.24,-0.00132890385,23.25,62.11,41.28,68.86,87.97,69.28,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-15,0.45399857,25.43000031,25.46999931,24.82500076,24.82500076,88.0,25.49942916,25.47990011,44.01988976,0.1418000006,3.197296138,0.04007199714,-3.577252853,-0.03642804596,0.00881681,0.005343391493,0.3673881688,0.4979923319,0,0,2.98899842,0.08129814602,0.92099953,0.64499855,0.65242822,3768.25,-0.007215990507,3724.797,59.99877297,90.77,0.005856046789,24.34,57.97,49.54,75.75,85.14,69.46,-1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-19,0.45499992,24.91500092,25.27899933,24.91500092,25.27899933,4.0,25.22500038,25.51963342,42.66368283,0.09727473558,3.271443185,-1.167923557,1.828795795,0.01812274448,-0.03642804596,0.00881681,0.3361912266,0.4758367267,0,0,2.98899842,0.2331880122,0.45399857,0.36399841,0.6127853414,3798.91,0.008103480772,3729.203333,59.79651611,90.5,-0.002978983833,23.24,66.67,49.85,76.23,70.15,71.34,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-20,0.08800125,25.42499924,25.73399925,25.41500092,25.73399925,151.0,25.3895716,25.57066676,47.53115759,0.09757801464,3.280781552,1.156385873,1.799912702,0.01783906059,0.01812274448,-0.03642804596,0.3587122066,0.4804439177,1,1,2.98899842,0.3854128902,0.45499992,0.31899833,0.6222854364,3851.85,0.01383936889,3734.294333,66.91329918,90.47,-0.0003315466682,21.58,87.49,23.79,132.27,73.15,71.22,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-21,-0.29800033,25.8220005,25.8220005,25.8220005,25.8220005,0.0,25.47285734,25.60670013,45.79545125,0.103723669,3.274185279,-1.115320008,0.3419649202,0.003413815497,0.01783906059,0.01812274448,0.3580905644,0.4782450055,1,0,2.98899842,0.4148546087,0.08800125,0.0,0.600928445,3853.07,0.0003166807729,3739.664667,66.57082615,90.13,-0.003765231469,21.32,47.44,39.41,52.59,71.05,70.71,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-22,-0.06900025,25.52400017,25.54000092,25.52400017,25.52400017,10.0,25.49285725,25.63470014,44.98883204,0.08358449816,3.262462009,-0.8746191271,-1.154055938,-0.01160766845,0.003413815497,0.01783906059,0.3641687134,0.4653660813,1,0,2.98899842,0.3151555497,0.29800033,0.01600075,0.6073570264,3841.47,-0.003015127295,3744.305333,62.104547,90.24,0.001219715181,21.91,93.71,73.12,101.64,76.16,71.54,-1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-25,0.07399941,25.45499992,25.45499992,25.45499992,25.45499992,5.0,25.48357146,25.68553346,37.26145184,0.06134912216,3.294504988,-0.8837469716,-0.2703347811,-0.002707008455,-0.01160766845,0.003413815497,0.2061816515,0.4620198605,0,0,2.98899842,0.2920708101,0.06900025,0.0,0.5442856393,3855.36,0.003609282024,3750.39,74.85460913,90.39,0.001660854061,23.19,140.45,96.56,185.24,75.18,74.08,-1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-26,-0.15299988,25.52899933,25.52899933,25.52899933,25.52899933,92.0,25.45257132,25.73546677,35.34309553,0.04913219507,3.31543603,0.4222459932,0.2907067776,0.002902850426,-0.002707008455,-0.01160766845,0.1704218011,0.4621991766,0,0,2.98899842,0.3168280698,0.07399941,0.0,0.5290714007,3849.62,-0.001489945739,3756.440667,71.11019397,90.17,-0.002436864299,23.02,50.25,8.35,76.61,72.83,74.81,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-27,0.53300095,25.37599945,25.37599945,25.37599945,25.37599945,610.0,25.53128542,25.78026676,37.75494449,0.02679549886,3.317954595,3.776285414,-0.5993179679,-0.006011210859,0.002902850426,-0.002707008455,0.1000942591,0.4526010162,0,0,2.98899842,0.2656403947,0.15299988,0.0,0.4972857079,3750.77,-0.02601328989,3759.351,50.35701681,90.65,0.005309159689,37.21,68.84,72.67,60.61,70.17,75.72,-1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-28,0.99099922,25.08499908,27.01000023,24.93000031,25.9090004,508.0,25.62128557,25.84440009,40.54489219,0.05150847079,3.310438311,2.434449644,2.100413625,0.02078659035,-0.006011210859,0.002902850426,0.1970688764,0.4579292036,1,0,2.98899842,0.4439613153,0.53300095,2.07999992,0.62964276,3787.38,0.009713334928,3764.014,47.65094907,90.45,-0.00220872536,30.21,112.79,41.64,166.73,79.5,77.18,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-01-29,2.4980011,26.63999939,27.57500076,26.37000084,26.89999962,32.0,25.78785706,25.9217001,72.28845571,0.1493375635,3.3927446,-0.4154229758,3.824922632,0.03753585835,0.02078659035,-0.006011210859,0.2907152293,0.4753239319,1,1,2.99300003,0.7744733935,0.99099922,1.20499992,0.5616427836,3714.24,-0.01950040597,3764.668,36.24794541,90.58,0.001436226287,33.09,63.22,16.81,91.12,75.15,77.31,1,262.639,6.4,0.09,98.8135,19359.7,18088.5,79.0,0.1,1630,482.93,21058.379,-795.758,-62826
silver,2021-02-01,-3.01399994,28.36000061,30.15999985,28.29999924,29.39800072,474.0,26.29871423,26.0688001,79.53415833,0.4235531791,4.605893413,1.891118933,9.286249574,0.08880039683,0.03753585835,0.02078659035,0.5951913964,0.5676001439,1,1,5.57799912,0.8633920312,2.4980011,1.86000061,0.7274999621,3773.86,0.01592426914,3767.091,47.04762778,90.98,0.004406264014,30.24,60.05,29.93,83.22,62.99,75.99,1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-02,0.49399948,28.64500046,28.93000031,26.38400078,26.38400078,91.0,26.42157146,26.07826678,55.04540875,0.3931346128,4.473333998,-0.1846795948,-10.25239767,-0.1081688739,0.08880039683,0.03753585835,1.156938237,0.6840503231,0,0,5.57799912,0.3230549183,3.01399994,2.54599953,0.9227856229,3826.31,0.01380254197,3770.552,52.57926729,91.2,0.002415194938,25.56,192.34,144.88,248.79,83.29,81.77,-1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-03,-0.65500069,26.94000053,27.02499962,26.86000061,26.87800026,143.0,26.62485722,26.10923347,56.61277681,0.4042296022,4.310654158,0.05965381324,1.872344851,0.01855032242,-0.1081688739,0.08880039683,1.153220569,0.6865515408,0,0,5.57799912,0.4116170477,0.49399948,0.16499901,0.9570713043,3830.17,0.001008296326,3774.577333,52.10817761,91.17,-0.0003290014835,22.91,69.92,43.57,101.75,83.45,80.79,1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-04,0.79100037,26.67499924,26.67499924,26.00499916,26.22299957,114.0,26.72400011,26.10740013,52.22959361,0.3560648852,4.216755179,-0.1171840514,-2.436939816,-0.02467124593,0.01855032242,-0.1081688739,1.175108175,0.6877141966,0,0,5.57799912,0.2941913049,0.65500069,0.67000008,1.003285681,3871.74,0.01079482977,3780.471333,57.47880025,91.53,0.0039408918,21.77,78.18,24.61,116.34,78.5,79.33,-1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-05,0.55599975,26.43000031,27.01399994,26.43000031,27.01399994,58.0,26.95800018,26.1600668,60.35771221,0.377371021,4.173207848,-0.4445579807,3.016437414,0.02971837605,-0.02467124593,0.01855032242,1.161619367,0.695865778,0,0,5.57799912,0.435998493,0.79100037,0.58399963,0.9940000264,3886.83,0.003889896986,3787.123667,61.92381948,91.04,-0.005367817019,20.87,106.44,101.87,106.21,84.68,79.33,1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-08,-0.17399978,27.28000069,27.56999969,27.28000069,27.56999969,6.0,27.1952858,26.2182668,60.73671297,0.4341165943,4.212366276,-0.7346514077,2.058191128,0.02037296587,0.02971837605,-0.02467124593,0.909404315,0.5875356775,1,1,5.43499947,0.5234589857,0.55599975,0.289999,1.001285825,3915.59,0.00737210513,3794.643,61.77776881,90.93,-0.00120899064,21.24,72.8,63.51,68.11,90.18,78.26,1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-09,-0.32200051,27.42499924,27.44499969,27.29000092,27.39599991,5.0,27.26614298,26.27110011,57.99961627,0.4597478549,4.288488043,-0.7376065093,-0.6311199926,-0.006331199741,0.02037296587,0.02971837605,0.3556533175,0.5837547705,1,0,5.33499909,0.4819118254,0.17399978,0.15499877,0.9887857429,3911.23,-0.001114117982,3801.582,56.64562629,90.44,-0.005403332328,21.63,61.26,69.8,50.94,71.45,77.94,-1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-10,-0.03199958,27.10499954,27.10499954,27.0739994,27.0739994,32.0,26.93414279,26.29156679,55.89342263,0.4489033847,4.286313863,-0.5676458368,-1.175355932,-0.01182317845,-0.006331199741,0.02037296587,0.3616657024,0.5864240357,1,0,5.33499909,0.4215555808,0.32200051,0.03100014,1.005499976,3909.88,-0.0003452195439,3807.399333,56.35615028,90.37,-0.0007742934959,21.99,74.93,39.31,104.93,72.17,77.63,-1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-11,0.28100013,27.17000008,27.17000008,26.90999985,27.04199982,3.0,27.02814266,26.3217001,57.32908225,0.4327386237,4.275880449,-0.6651293951,-0.1181930291,-0.001182629322,-0.01182317845,-0.006331199741,0.2851169497,0.5865685478,0,0,5.33499909,0.4155575329,0.03199958,0.26000023,1.002785683,3916.38,0.001661074765,3813.710667,58.47800991,90.42,0.0005531279526,21.25,63.46,50.61,70.36,70.06,74.08,-1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-12,-0.00399971,27.32299995,27.32299995,27.32299995,27.32299995,0.0,27.09171404,26.3495334,58.838001,0.4375583955,4.319503998,-0.6573715471,1.039124813,0.01033763023,-0.001182629322,-0.01182317845,0.206570428,0.5867969342,1,0,5.33499909,0.4682286066,0.28100013,0.0,1.017928531,3934.83,0.004699921149,3820.470333,58.90220679,90.48,0.0006633499414,19.97,73.33,34.4,107.6,65.33,74.31,1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-16,-0.00500106,27.51000023,27.51000023,27.05999947,27.31900024,64.0,27.24828556,26.38243338,58.52543686,0.4360290843,4.108639608,-0.3035246454,-0.0146386195,-0.0001463969106,0.01033763023,-0.001182629322,0.1307671304,0.5683282165,1,0,5.24499893,0.4583412413,0.00399971,0.45000076,1.044785771,3932.59,-0.00056943701,3826.354333,59.36773174,90.51,0.001547987925,21.46,91.76,82.33,91.56,60.95,72.69,-1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-17,-0.23699952,27.31399918,27.31399918,27.31399918,27.31399918,125.0,27.2911426,26.38343334,59.36231548,0.4294629687,3.976452956,-0.006291119659,-0.01830616039,-0.0001830783617,-0.0001463969106,0.01033763023,0.1245695109,0.5663421195,1,0,5.22999954,0.455831564,0.00500106,0.0,1.034214426,3931.33,-0.000320450872,3834.043667,76.14840989,90.95,0.004849563125,21.5,104.37,54.29,128.29,65.15,73.02,-1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
silver,2021-02-18,0.17500115,27.125,27.125,27.07699966,27.07699966,2.0,27.22071402,26.36696669,55.80862921,0.4005184665,3.893891506,-0.6316403,-0.8676851692,-0.00871471475,-0.0001830783617,-0.0001463969106,0.1077433494,0.5654990247,0,0,5.22999954,0.4105161642,0.23699952,0.04800034,0.9025715407,3913.97,-0.00442558687,3840.280667,69.41504862,90.59,-0.003966073283,22.49,33.67,8.39,56.0,60.9,71.92,-1,263.573,6.2,0.08,95.5072,19596.7,18349.1,76.8,0.07,1404,482.93,21058.379,-795.758,-65630
